result_page_item_position_index	result_page_number	search_term	url	description	from_price	to_price	fulfillment	availability	rating	duplicate_indicator
5	11	beer	https://www.walmart.com/search/?cat_id=0&page=11&ps=40&query=beer	Oktoberfest 5 Gallon Homebrew Beer Ingredient Kit	$4.99	$4.99	Sold & shipped by My Brew Supply Free delivery		0	N
6	11	beer	https://www.walmart.com/search/?cat_id=0&page=11&ps=40&query=beer	Morris Fake Beer Carded-KA23	$4.99	$4.99	Sold & shipped by GagWorks Free delivery		0	N
7	11	beer	https://www.walmart.com/search/?cat_id=0&page=11&ps=40&query=beer	GRAINS OF PARADISE .5 oz Homebrew Beer Peppery Zest Citrus Pine Flavor Adjunct	$4.99	$4.99	Sold & shipped by Home Brew Stuff Inc		0	N
8	11	beer	https://www.walmart.com/search/?cat_id=0&page=11&ps=40&query=beer	"Lagunitas Maximus IPA, 6 pack, 12 fl oz"				In-store purchase only	0	N
9	11	beer	https://www.walmart.com/search/?cat_id=0&page=11&ps=40&query=beer	WILLAMETTE PELLET HOPS Home Beer brewing ingredients 1oz pk homebrew	$5.49	$5.49	Sold & shipped by Home Brew Stuff Inc Free delivery		0	N
10	11	beer	https://www.walmart.com/search/?cat_id=0&page=11&ps=40&query=beer	CORIANDER WHOLE SEEDS Home Brewing Belgian Wit Wheat Beer 1 OZ Culinary quality	$5.49	$5.49	Sold & shipped by Home Brew Stuff Inc Free delivery		0	N
11	11	beer	https://www.walmart.com/search/?cat_id=0&page=11&ps=40&query=beer	Palisade PELLET HOPS Home Beer brewing ingredients 1oz PK homebrew	$5.40	$5.40	Sold & shipped by Home Brew Stuff Inc Free delivery		0	N
12	11	beer	https://www.walmart.com/search/?cat_id=0&page=11&ps=40&query=beer	TETTNANGER PELLET HOPS Home Beer brewing ingredients 1oz pk homebrew	$5.49	$5.49	Sold & shipped by Home Brew Stuff Inc Free delivery		0	N
13	11	beer	https://www.walmart.com/search/?cat_id=0&page=11&ps=40&query=beer	Motueka (NZ) PELLET HOPS Home Beer brewing ingredients 1oz PK homebrew	$5.49	$5.49	Sold & shipped by Home Brew Stuff Inc Free delivery		0	N
14	11	beer	https://www.walmart.com/search/?cat_id=0&page=11&ps=40&query=beer	Nugget Pellet Hops Home Beer brewing ingredients 2oz pk homebrew	$5.99	$5.99	Sold & shipped by Home Brew Stuff Inc		0	N
15	11	beer	https://www.walmart.com/search/?cat_id=0&page=11&ps=40&query=beer	Nelson Sauvin (NZ) PELLET HOPS Home Beer brewing ingredients 2oz PK homebrew	$5.99	$5.99	Sold & shipped by Home Brew Stuff Inc Free delivery		0	N
16	11	beer	https://www.walmart.com/search/?cat_id=0&page=11&ps=40&query=beer	Falconer's Flight 7C's PELLET HOPS Home Beer brewing ingredients 1oz PK homebrew	$5.94	$5.94	Sold & shipped by Home Brew Stuff Inc Free delivery		0	N
17	11	beer	https://www.walmart.com/search/?cat_id=0&page=11&ps=40&query=beer	NORTHERN BREWER PELLET HOPS Home Beer brewing ingredients 1oz PK homebrew	$5.99	$5.99	Sold & shipped by Home Brew Stuff Inc Free delivery		0	N
18	11	beer	https://www.walmart.com/search/?cat_id=0&page=11&ps=40&query=beer	Drakes Ipa 6/12b				In-store purchase only	0	N
19	11	beer	https://www.walmart.com/search/?cat_id=0&page=11&ps=40&query=beer	Beer Gun Replacement Rubber Valve Seat	$6.90	$6.90	Sold & shipped by The Homebrew Shop Free delivery		0	N
20	11	beer	https://www.walmart.com/search/?cat_id=0&page=11&ps=40&query=beer	Nelson Sauvin (NZ) PELLET HOPS Home Beer brewing ingredients 1oz PK homebrew	$6.94	$6.94	Sold & shipped by Home Brew Stuff Inc Free delivery		0	N
21	11	beer	https://www.walmart.com/search/?cat_id=0&page=11&ps=40&query=beer	Siaonvr Rubber Wood Handle Stainless Steel Beer Bottle OpenerSoda Bottle Screwdriver	$6.91	$6.91	Sold & shipped by Joybuy Free delivery		0	N
22	11	beer	https://www.walmart.com/search/?cat_id=0&page=11&ps=40&query=beer	Pack of 12 - Glow in the Dark Beer Bottle Slapsticker labels	$6.99	$6.99	Sold & shipped by Rockymart LLC Free delivery		0	N
23	11	beer	https://www.walmart.com/search/?cat_id=0&page=11&ps=40&query=beer	S-Shape Air Lock Twin Bubble Grommet Homebrew Beer Fermentation Wine Making Tool	$6.99	$6.99	Sold & shipped by Deepablaze LLC Free delivery		0	N
24	11	beer	https://www.walmart.com/search/?cat_id=0&page=11&ps=40&query=beer	Mnycxen Rubber Wood Handle Stainless Steel Beer Bottle OpenerSoda Bottle Screwdriver	$7.39	$7.39	Sold & shipped by Joybuy Free delivery		0	N
25	11	beer	https://www.walmart.com/search/?cat_id=0&page=11&ps=40&query=beer	10558 Beer Bottle Brush	$5.98	$5.98	Sold & shipped by Home Brew Ohio Free delivery		5	N
26	11	beer	https://www.walmart.com/search/?cat_id=0&page=11&ps=40&query=beer	MEGAWHEELS Creative Metal Retro Style Key-Shaped Beer Opener	$7.43	$7.43	Sold & shipped by Joybuy Free delivery		0	N
27	11	beer	https://www.walmart.com/search/?cat_id=0&page=11&ps=40&query=beer	Unbranded Rubber Wood Handle Stainless Steel Beer Bottle OpenerSoda Bottle Screwdriver	$7.69	$7.69	Sold & shipped by Joybuy Free delivery		0	N
28	11	beer	https://www.walmart.com/search/?cat_id=0&page=11&ps=40&query=beer	Lagunitas 12th Of Never Ale 1/19 C				In-store purchase only	0	N
29	11	beer	https://www.walmart.com/search/?cat_id=0&page=11&ps=40&query=beer	Rubber Wood Handle Stainless Steel Beer Bottle OpenerSoda Bottle Screwdriver	$7.69	$7.69	Sold & shipped by Joybuy Free delivery		0	Y
30	11	beer	https://www.walmart.com/search/?cat_id=0&page=11&ps=40&query=beer	Tuscom Rubber Wood Handle Stainless Steel Beer Bottle OpenerSoda Bottle Screwdriver	$7.83	$7.83	Sold & shipped by Joybuy Free delivery		0	Y
31	11	beer	https://www.walmart.com/search/?cat_id=0&page=11&ps=40&query=beer	Outtop Rubber Wood Handle Stainless Steel Beer Bottle OpenerSoda Bottle Screwdriver	$7.96	$7.96	Sold & shipped by Joybuy Free delivery		0	N
32	11	beer	https://www.walmart.com/search/?cat_id=0&page=11&ps=40&query=beer	OFFICIAL BEER TESTER PATCH ALE SUDS DRINKER FUNNY HUMOR	$7.99	$7.99	Sold & shipped by HATNPATCH Free delivery		0	N
33	11	beer	https://www.walmart.com/search/?cat_id=0&page=11&ps=40&query=beer	Golding (US) PELLET HOPS Home Beer brewing ingredients 2oz PK homebrew	$7.98	$7.98	Sold & shipped by Home Brew Stuff Inc Free delivery		0	N
34	11	beer	https://www.walmart.com/search/?cat_id=0&page=11&ps=40&query=beer	Beer Line Connector Set	$7.99	$7.99	Sold & shipped by Home Brew Stuff Inc Free delivery		0	N
35	11	beer	https://www.walmart.com/search/?cat_id=0&page=11&ps=40&query=beer	"Cerveza Tecate Mexican Lager Beer, 6-Pack 16 Oz. Cans"				Out of stock	0	N
36	11	beer	https://www.walmart.com/search/?cat_id=0&page=11&ps=40&query=beer	"Busch Light Beer, 24 Pack 12 fl. oz. Bottles, 4.1% ABV"				Out of stock	0	N
37	11	beer	https://www.walmart.com/search/?cat_id=0&page=11&ps=40&query=beer	"Molson Canadian Light Beer, 24 fl. oz. Can, 3.9% ABV"				Out of stock	0	N
38	11	beer	https://www.walmart.com/search/?cat_id=0&page=11&ps=40&query=beer	"King Cobra Premium Malt Liquor, 6 Pack 16 fl. oz. Cans, 6% ABV"				Out of stock	0	N
39	11	beer	https://www.walmart.com/search/?cat_id=0&page=11&ps=40&query=beer	"Miller Genuine Draft Beer, American Lager, 6 Pack Beer, 12 fl. oz. Cans, 4.6% ABV"				Out of stock	0	N
0	12	beer	https://www.walmart.com/search/?cat_id=0&page=12&ps=40&query=beer	Betterlife Rubber Wood Handle Stainless Steel Beer Bottle OpenerSoda Bottle Screwdriver	$8.09	$8.09	Sold & shipped by Envisioned Software Free delivery		0	N
1	12	beer	https://www.walmart.com/search/?cat_id=0&page=12&ps=40&query=beer	Sanfanil Rubber Wood Handle Stainless Steel Beer Bottle OpenerSoda Bottle Screwdriver	$8.49	$8.49	Sold & shipped by Joybuy Free delivery		0	N
2	12	beer	https://www.walmart.com/search/?cat_id=0&page=12&ps=40&query=beer	LACETRE Rubber Wood Handle Stainless Steel Beer Bottle OpenerSoda Bottle Screwdriver	$8.59	$8.59	Sold & shipped by Joybuy Free delivery		0	N
3	12	beer	https://www.walmart.com/search/?cat_id=0&page=12&ps=40&query=beer	Creative Metal Guitar-Shaped Beer Opener	$9.08	$9.08	Sold & shipped by Little by Little House Free delivery		0	N
4	12	beer	https://www.walmart.com/search/?cat_id=0&page=12&ps=40&query=beer	"3 PACK BEER NUT, TAIL PIECE, WASHER GASKET KIT FOR KEGERATOR DRAFT BEER SHANK"	$8.99	$8.99	Sold & shipped by Home Brew Stuff Inc Free delivery		0	N
5	12	beer	https://www.walmart.com/search/?cat_id=0&page=12&ps=40&query=beer	XIAWELIT Rubber Wood Handle Stainless Steel Beer Bottle OpenerSoda Bottle Screwdriver	$9.19	$9.19	Sold & shipped by Joybuy Free delivery		0	N
6	12	beer	https://www.walmart.com/search/?cat_id=0&page=12&ps=40&query=beer	"New England IPA - All Natural Men's Soap - 5oz Bar With Exfoliating Pumice and Himalayan Sea Salt, Beer and Citra Hops - Refreshing Citrus Scent"	$9.50	$9.50	Sold & shipped by Big Al's Soap Company Free delivery		0	N
7	12	beer	https://www.walmart.com/search/?cat_id=0&page=12&ps=40&query=beer	Brewer's Best NEIPA (New England IPA) Five Gallon Beer Making Ingredient Kit	$54.35	$54.35	Sold & shipped by Home Brew Ohio Free delivery		0	N
8	12	beer	https://www.walmart.com/search/?cat_id=0&page=12&ps=40&query=beer	Wonawenie Rubber Wood Handle Stainless Steel Beer Bottle OpenerSoda Bottle Screwdriver	$9.59	$9.59	Sold & shipped by Joybuy Free delivery		0	N
9	12	beer	https://www.walmart.com/search/?cat_id=0&page=12&ps=40&query=beer	"Stone Delicious IPA, 6 pack, 12 fl oz"				In-store purchase only	0	N
10	12	beer	https://www.walmart.com/search/?cat_id=0&page=12&ps=40&query=beer	1 LB BRIESS TRADITIONAL DARK DRY MALT EXTRACT DME Homebrew Home Brewing Beer	$9.99	$9.99	Sold & shipped by Home Brew Stuff Inc		0	N
11	12	beer	https://www.walmart.com/search/?cat_id=0&page=12&ps=40&query=beer	Pabst Blue Ribbon Beer Metal Ribbon Keychain	$9.99	$9.99	Sold & shipped by MainMerch Inc.		0	N
12	12	beer	https://www.walmart.com/search/?cat_id=0&page=12&ps=40&query=beer	Rubber Wood Handle Stainless Steel Beer Bottle OpenerSoda Bottle Screwdriver	$10.14	$10.14	Sold & shipped by Joybuy Free delivery		0	Y
13	12	beer	https://www.walmart.com/search/?cat_id=0&page=12&ps=40&query=beer	Bouanq Wall Mount Metal Bar Club Party Wine Beer Soda Glass Cap Bottle Opener Open Tool	$10.22	$10.22	Sold & shipped by WIKE-UP Free delivery		0	N
14	12	beer	https://www.walmart.com/search/?cat_id=0&page=12&ps=40&query=beer	Treefloewr Rubber Wood Handle Stainless Steel Beer Bottle OpenerSoda Bottle Screwdriver	$10.00	$10.00	Sold & shipped by Joybuy Free delivery		0	N
15	12	beer	https://www.walmart.com/search/?cat_id=0&page=12&ps=40&query=beer	DIY Beer Bottle Cover Vest Adjustable Drinks Bar Ornament Detachable	$9.99	$9.99	Sold & shipped by fysho Free delivery		0	Y
16	12	beer	https://www.walmart.com/search/?cat_id=0&page=12&ps=40&query=beer	Xisheep Wall Mount Metal Bar Club Party Wine Beer Soda Glass Cap Bottle Opener Open Tool	$10.49	$10.49	Sold & shipped by MOUNTAS INC Free delivery		0	N
17	12	beer	https://www.walmart.com/search/?cat_id=0&page=12&ps=40&query=beer	Beer Line Cleaning Attachment beer keg hose fittings ABECO	$10.52	$10.52	Sold & shipped by Draft Warehouse Free delivery		0	N
18	12	beer	https://www.walmart.com/search/?cat_id=0&page=12&ps=40&query=beer	Home Brew Stuff Beer Line Neoprene Coupling Washer (Pack of 12)	$10.38	$10.38	Sold & shipped by Hawks Online Free delivery		0	N
19	12	beer	https://www.walmart.com/search/?cat_id=0&page=12&ps=40&query=beer	"Keystone Light Beer, Lager Beer, 6 Pack Beer, 12 FL OZ Cans, 4.1% ABV"	$24.13	$24.13	Sold & shipped by AMI Ventures Inc Free delivery		0	N
20	12	beer	https://www.walmart.com/search/?cat_id=0&page=12&ps=40&query=beer	"Bear Republic Racer 5 IPA, 6 pack, 12 fl oz"				In-store purchase only	0	N
21	12	beer	https://www.walmart.com/search/?cat_id=0&page=12&ps=40&query=beer	Beer MFL Ball Lock Disconnect	$10.99	$10.99	Sold & shipped by The Homebrew Shop Free delivery		0	N
22	12	beer	https://www.walmart.com/search/?cat_id=0&page=12&ps=40&query=beer	Wisremt Tactical Beer Bottle Cover Military Mini Miniature Molle Vest Personal Bottle Drink Set Adjustable Shoulder Strap	$10.59	$13.89	Sold & shipped by Joybuy Free delivery		0	N
23	12	beer	https://www.walmart.com/search/?cat_id=0&page=12&ps=40&query=beer	Home Brewing Wine Bottling Spring Loaded Beer Bottle Filler Tool Stop Valve	$11.49	$11.49	Sold & shipped by Joybuy Free delivery		0	N
24	12	beer	https://www.walmart.com/search/?cat_id=0&page=12&ps=40&query=beer	DIY Beer Bottle Cover Vest Adjustable Drinks Bar Ornament Detachable	$9.99	$9.99	Sold & shipped by Daxin Free delivery		0	Y
25	12	beer	https://www.walmart.com/search/?cat_id=0&page=12&ps=40&query=beer	Beer Bottle Set Nylon Mini Vest Shape Adjustable Shoulder Straps Indoor Outdoor Table Decor	$10.99	$10.99	Sold & shipped by Joybuy Free delivery		0	N
26	12	beer	https://www.walmart.com/search/?cat_id=0&page=12&ps=40&query=beer	"Bud Light 2-Pack Can Beer Glass, 16oz"	$45.41	$45.41	Sold & shipped by AMI Ventures Inc Free delivery		0	N
27	12	beer	https://www.walmart.com/search/?cat_id=0&page=12&ps=40&query=beer	24 Hrs in A Day... 24 Beers In A Case Coincidence?	$11.99	$11.99	Sold & shipped by Florida Gifts Inc. Free delivery		0	N
28	12	beer	https://www.walmart.com/search/?cat_id=0&page=12&ps=40&query=beer	DEYIOU Christmas Flanking Bottle Set Of Beverage Cola Beer Bottle Set Decorat 5pc	$12.99	$12.99	Sold & shipped by Joybuy Express Free delivery		0	N
29	12	beer	https://www.walmart.com/search/?cat_id=0&page=12&ps=40&query=beer	Medallion Beer Stein Oktoberfest Hat Pin for German Hat	$12.94	$12.94	Sold & shipped by Essence of Europe Gifts		0	N
30	12	beer	https://www.walmart.com/search/?cat_id=0&page=12&ps=40&query=beer	Intertap Interchangeable Stout Creamer Spout - 304 Stainless Steel beer keg faucets	$12.99	$12.99	Sold & shipped by KegWorks Free delivery		0	N
31	12	beer	https://www.walmart.com/search/?cat_id=0&page=12&ps=40&query=beer	Medallion Beer Stein with Germany Hat Pin for German Hat	$12.94	$12.94	Sold & shipped by Essence of Europe Gifts		0	N
32	12	beer	https://www.walmart.com/search/?cat_id=0&page=12&ps=40&query=beer	Medallion Beer Stein Edelweiss Hat Pin for German Hat	$12.94	$12.94	Sold & shipped by Essence of Europe Gifts		0	N
33	12	beer	https://www.walmart.com/search/?cat_id=0&page=12&ps=40&query=beer	"Bev Rite Beer Line with Connectors on Both Ends, 5-Feet-304 Grade Stainless Steel Contact, Clear"	$13.95	$13.95	Sold & shipped by Draft Warehouse Free delivery		0	N
34	12	beer	https://www.walmart.com/search/?cat_id=0&page=12&ps=40&query=beer	"PDR Premium Beer Balsamico - 3.4 fl. Oz. - 100% Natural, Aged in Oak Barrels, Fermented, Unfiltered, Vegan, Non-GMO in Glass Bottle"	$13.99	$23.99	Sold & shipped by Pödör Premium Oils & Vinegars		0	N
35	12	beer	https://www.walmart.com/search/?cat_id=0&page=12&ps=40&query=beer	Rubber Wood Handle Stainless Steel Beer Bottle OpenerSoda Bottle Screwdriver	$14.20	$14.20	Sold & shipped by TOOLS MALL INC Free delivery		0	Y
36	12	beer	https://www.walmart.com/search/?cat_id=0&page=12&ps=40&query=beer	CM Soft Neoprene Slim Can Sleeves Insulators Slim Can Covers for 12 Fluid Ounce Energy Drink & Beer Cans for Wedding Party Wedding Gifts Engagement Decoration (Wedding Pattern B (2 Pcs))	$15.05	$15.05	Sold & shipped by Hawks Online Free delivery		0	N
37	12	beer	https://www.walmart.com/search/?cat_id=0&page=12&ps=40&query=beer	COCK-A-DOODLE DOO BREW BEER CAN CHICKEN RUB	$14.99	$14.99	Sold & shipped by Sausage and Seasoning Co. Free delivery		0	N
38	12	beer	https://www.walmart.com/search/?cat_id=0&page=12&ps=40&query=beer	Briess 2 Row Brewers Malt for Beer Making Home Brewing	$16.26	$16.26	Sold & shipped by DC Brands Free delivery		0	N
39	12	beer	https://www.walmart.com/search/?cat_id=0&page=12&ps=40&query=beer	"Redd's Wicked Apple Ale Beer, 10 Pack, 12 fl. oz. Cans, 8% ABV"				Out of stock	0	N
0	13	beer	https://www.walmart.com/search/?cat_id=0&page=13&ps=40&query=beer	Plastic Resin Simulation Beer Bottle Random Color	$16.06	$16.06	Sold & shipped by Joybuy Free delivery		0	N
1	13	beer	https://www.walmart.com/search/?cat_id=0&page=13&ps=40&query=beer	A&W Root Beer & Orange Crush Singles To Go Drink Mix Combo (Pack of 6) By AW	$21.06	$21.06	Sold & shipped by Breezes Free delivery		0	N
2	13	beer	https://www.walmart.com/search/?cat_id=0&page=13&ps=40&query=beer	"Gambrinus Honey Malt For Beer Making Home Brewing, 1 Pound Bag"	$16.19	$16.19	Sold & shipped by WMKOnline Free delivery		0	N
3	13	beer	https://www.walmart.com/search/?cat_id=0&page=13&ps=40&query=beer	ESSEN Beer Line Assembly	$15.99	$15.99	Sold & shipped by Essen Free delivery		0	N
4	13	beer	https://www.walmart.com/search/?cat_id=0&page=13&ps=40&query=beer	Brewers Best Natural Beer and Wine Fruit Flavoring (Blueberry)	$16.88	$16.88	Sold & shipped by DC Brands Free delivery		0	N
5	13	beer	https://www.walmart.com/search/?cat_id=0&page=13&ps=40&query=beer	Beer Bottle Cover Mini Vest Shape Nylon Adjustable Detachable DIY Drinks Can Water Bottles Decoration KTV Bar Ornament	$17.12	$17.18	Sold & shipped by Joybuy Free delivery		0	N
6	13	beer	https://www.walmart.com/search/?cat_id=0&page=13&ps=40&query=beer	"Free Beer Made in the USA with heavy gauge steel"""	$16.00	$16.00	Sold & shipped by Garage Art Decor Free delivery		0	N
7	13	beer	https://www.walmart.com/search/?cat_id=0&page=13&ps=40&query=beer	Retro Birthday Etched 16oz Beer Mug 50th Birthday Gift	$17.99	$17.99	"Sold & shipped by Poseidon Brands, LLC Free delivery"		0	N
8	13	beer	https://www.walmart.com/search/?cat_id=0&page=13&ps=40&query=beer	3 LB BRIESS TRADITIONAL DARK DRY MALT EXTRACT DME Homebrew Home Brewing Beer	$15.99	$15.99	Sold & shipped by Home Brew Stuff Inc		5	N
9	13	beer	https://www.walmart.com/search/?cat_id=0&page=13&ps=40&query=beer	German Oktoberfest Beer Stein Hat Pin with Oktoberfest	$17.49	$17.49	Sold & shipped by Essence of Europe Gifts		0	N
10	13	beer	https://www.walmart.com/search/?cat_id=0&page=13&ps=40&query=beer	1 X 5 Feet of 3/16 Inch I.d. Beer Line Assembly with WingnutThis beer line remains flexible and durable at recommended temperatures and pressures By Beverage Factory	$21.17	$21.17	Sold & shipped by ITIStore Free delivery		0	N
11	13	beer	https://www.walmart.com/search/?cat_id=0&page=13&ps=40&query=beer	BYO-30 Great Beer Styles	$17.79	$17.79	Sold & shipped by The Homebrew Shop Free delivery		0	N
12	13	beer	https://www.walmart.com/search/?cat_id=0&page=13&ps=40&query=beer	Beer Cap Traps Apple Bottle Beer Soda Pop Wood Cap Caps Organizer	$39.99	$39.99	Sold & shipped by Whinycat		0	N
13	13	beer	https://www.walmart.com/search/?cat_id=0&page=13&ps=40&query=beer	Beer Cap Traps Letter H in Alphabet Beer Soda Pop Wood Cap Organizer	$39.99	$39.99	Sold & shipped by Whinycat		0	N
14	13	beer	https://www.walmart.com/search/?cat_id=0&page=13&ps=40&query=beer	"A&W Root Beer, 20 Fl Oz Bottles, (Pack of 16, Total of 320 Fl Oz)"	$38.99	$38.99	Sold & shipped by Young Systems LLC Free delivery		0	N
15	13	beer	https://www.walmart.com/search/?cat_id=0&page=13&ps=40&query=beer	Beer Cap Traps Letter E in Alphabet Beer Soda Pop Wood Cap Organizer	$39.99	$39.99	Sold & shipped by Whinycat		0	N
16	13	beer	https://www.walmart.com/search/?cat_id=0&page=13&ps=40&query=beer	"A&W Root Beer, 20 Fl Oz Bottles, (Pack of 12, Total of 240 Fl Oz)"	$34.99	$34.99	Sold & shipped by Young Systems LLC Free delivery		0	N
17	13	beer	https://www.walmart.com/search/?cat_id=0&page=13&ps=40&query=beer	Kuriozud Stainless Steel Beer Bottle Cooler	$18.19	$20.76	Sold & shipped by Joybuy Free delivery		0	N
18	13	beer	https://www.walmart.com/search/?cat_id=0&page=13&ps=40&query=beer	Beer Cap Traps Star Bottle Beer Soda Pop Wood Cap Caps Organizer	$39.99	$39.99	Sold & shipped by Whinycat		0	N
19	13	beer	https://www.walmart.com/search/?cat_id=0&page=13&ps=40&query=beer	Beer Cap Traps Letter X in Alphabet Beer Soda Pop Wood Cap Organizer	$39.99	$39.99	Sold & shipped by Whinycat		0	N
20	13	beer	https://www.walmart.com/search/?cat_id=0&page=13&ps=40&query=beer	22 oz Beer Bottles- AMBER- Case of 12	$25.30	$25.30	Sold & shipped by Home Brew Ohio Free delivery		0	N
21	13	beer	https://www.walmart.com/search/?cat_id=0&page=13&ps=40&query=beer	Beer Cap Traps Letter C in Alphabet Beer Soda Pop Wood Cap Organizer	$39.99	$39.99	Sold & shipped by Whinycat		0	N
22	13	beer	https://www.walmart.com/search/?cat_id=0&page=13&ps=40&query=beer	Beer Cap Traps Letter F in Alphabet Beer Soda Pop Wood Cap Organizer	$39.99	$39.99	Sold & shipped by Whinycat		0	N
